station_id,num_bikes_available,numBikesAvailable,num_bikes_available_types,num_docks_available,numDocksAvailable,is_installed,is_returning,is_renting,last_reported,stationCode,station_opening_hours,snapshot_time
302725495,5,5,"[{'mechanical': 4}, {'ebike': 1}]",45,45,1,1,1,1770728868,21702,,2026-02-10 14:02:35.655191
653122771,12,12,"[{'mechanical': 8}, {'ebike': 4}]",11,11,1,1,1,1770729130,42304,,2026-02-10 14:02:35.655191
35147530,8,8,"[{'mechanical': 5}, {'ebike': 3}]",15,15,1,1,1,1770728966,11109,,2026-02-10 14:02:35.655191
1057179405,4,4,"[{'mechanical': 1}, {'ebike': 3}]",23,23,1,1,1,1770729131,31021,,2026-02-10 14:02:35.655191
653135400,14,14,"[{'mechanical': 14}, {'ebike': 0}]",12,12,1,1,1,1770729069,44002,,2026-02-10 14:02:35.655191
213689228,7,7,"[{'mechanical': 5}, {'ebike': 2}]",35,35,1,1,1,1770728957,16115,,2026-02-10 14:02:35.655191
129079313,28,28,"[{'mechanical': 26}, {'ebike': 2}]",15,15,1,1,1,1770728909,15123,,2026-02-10 14:02:35.655191
409364001,3,3,"[{'mechanical': 0}, {'ebike': 3}]",15,15,1,1,1,1770729033,13039,,2026-02-10 14:02:35.655191
1057039016,9,9,"[{'mechanical': 3}, {'ebike': 6}]",11,11,1,1,1,1770728745,21030,,2026-02-10 14:02:35.655191
1057045129,28,28,"[{'mechanical': 27}, {'ebike': 1}]",12,12,1,1,1,1770729031,21031,,2026-02-10 14:02:35.655191
1190800638,17,17,"[{'mechanical': 13}, {'ebike': 4}]",5,5,1,1,1,1770728963,16024,,2026-02-10 14:02:35.655191
303102719,1,1,"[{'mechanical': 0}, {'ebike': 1}]",10,10,1,1,1,1770729024,15043,,2026-02-10 14:02:35.655191
27363277,9,9,"[{'mechanical': 7}, {'ebike': 2}]",27,27,1,1,1,1770729011,17039,,2026-02-10 14:02:35.655191
303452950,2,2,"[{'mechanical': 0}, {'ebike': 2}]",31,31,1,1,1,1770728944,22604,,2026-02-10 14:02:35.655191
54000617,3,3,"[{'mechanical': 0}, {'ebike': 3}]",16,16,1,1,1,1770728569,20009,,2026-02-10 14:02:35.655191
653126035,3,3,"[{'mechanical': 0}, {'ebike': 3}]",17,17,1,1,1,1770728946,42305,,2026-02-10 14:02:35.655191
210745258,10,10,"[{'mechanical': 5}, {'ebike': 5}]",34,34,1,1,1,1770728850,11032,,2026-02-10 14:02:35.655191
19016646124,15,15,"[{'mechanical': 12}, {'ebike': 3}]",11,11,1,1,1,1770728837,21955,,2026-02-10 14:02:35.655191
308082350,10,10,"[{'mechanical': 6}, {'ebike': 4}]",17,17,1,1,1,1770729111,16101,,2026-02-10 14:02:35.655191
653080383,20,20,"[{'mechanical': 19}, {'ebike': 1}]",26,26,1,1,1,1770729132,13121,,2026-02-10 14:02:35.655191
20636402451,9,9,"[{'mechanical': 8}, {'ebike': 1}]",16,16,1,1,1,1770728910,7203,,2026-02-10 14:02:35.655191
42499285,45,45,"[{'mechanical': 21}, {'ebike': 24}]",0,0,1,1,1,1770728974,8001,,2026-02-10 14:02:35.655191
37921892,4,4,"[{'mechanical': 0}, {'ebike': 4}]",21,21,1,1,1,1770728953,10012,,2026-02-10 14:02:35.655191
27363558,7,7,"[{'mechanical': 5}, {'ebike': 2}]",20,20,1,1,1,1770728908,13048,,2026-02-10 14:02:35.655191
653123610,17,17,"[{'mechanical': 10}, {'ebike': 7}]",18,18,1,1,1,1770729017,21028,,2026-02-10 14:02:35.655191
27269170,19,19,"[{'mechanical': 18}, {'ebike': 1}]",2,2,1,1,1,1770728866,4003,,2026-02-10 14:02:35.655191
54000562,4,4,"[{'mechanical': 1}, {'ebike': 3}]",26,26,1,1,1,1770728976,10018,,2026-02-10 14:02:35.655191
135806005,0,0,"[{'mechanical': 0}, {'ebike': 0}]",15,15,1,1,1,1770728785,32301,,2026-02-10 14:02:35.655191
102326776,2,2,"[{'mechanical': 0}, {'ebike': 2}]",20,20,1,1,1,1770728696,20108,,2026-02-10 14:02:35.655191
653135378,6,6,"[{'mechanical': 1}, {'ebike': 5}]",30,30,1,1,1,1770729041,21219,,2026-02-10 14:02:35.655191
84958519,28,28,"[{'mechanical': 28}, {'ebike': 0}]",2,2,1,1,1,1770729031,4001,,2026-02-10 14:02:35.655191
54000553,39,39,"[{'mechanical': 24}, {'ebike': 15}]",24,24,1,1,1,1770729029,8013,,2026-02-10 14:02:35.655191
34235349,13,13,"[{'mechanical': 6}, {'ebike': 7}]",15,15,1,1,1,1770728999,5014,,2026-02-10 14:02:35.655191
18012983979,35,35,"[{'mechanical': 15}, {'ebike': 20}]",8,8,1,1,1,1770728974,23902,,2026-02-10 14:02:35.655191
54000615,3,3,"[{'mechanical': 1}, {'ebike': 2}]",47,47,1,1,1,1770729125,20007,,2026-02-10 14:02:35.655191
453172172,5,5,"[{'mechanical': 3}, {'ebike': 2}]",8,8,1,1,1,1770729075,13033,,2026-02-10 14:02:35.655191
478385490,2,2,"[{'mechanical': 0}, {'ebike': 2}]",28,28,1,1,1,1770729115,42701,,2026-02-10 14:02:35.655191
213706622,2,2,"[{'mechanical': 2}, {'ebike': 0}]",21,21,1,1,1,1770728593,20122,,2026-02-10 14:02:35.655191
213686749,4,4,"[{'mechanical': 2}, {'ebike': 2}]",32,32,1,1,1,1770728775,16020,,2026-02-10 14:02:35.655191
1057302263,7,7,"[{'mechanical': 3}, {'ebike': 4}]",11,11,1,1,1,1770729063,13126,,2026-02-10 14:02:35.655191
42541542,4,4,"[{'mechanical': 1}, {'ebike': 3}]",26,26,1,1,1,1770728587,14101,,2026-02-10 14:02:35.655191
443402852,1,1,"[{'mechanical': 1}, {'ebike': 0}]",43,43,1,1,1,1770729103,17015,,2026-02-10 14:02:35.655191
38192,5,5,"[{'mechanical': 2}, {'ebike': 3}]",28,28,1,1,1,1770728830,15023,,2026-02-10 14:02:35.655191
1062162270,10,10,"[{'mechanical': 4}, {'ebike': 6}]",10,10,1,1,1,1770729122,22501,,2026-02-10 14:02:35.655191
35101194,10,10,"[{'mechanical': 9}, {'ebike': 1}]",20,20,1,1,1,1770729076,42003,,2026-02-10 14:02:35.655191
559980654,24,24,"[{'mechanical': 8}, {'ebike': 16}]",0,0,1,1,1,1770729018,8549,,2026-02-10 14:02:35.655191
210751059,3,3,"[{'mechanical': 1}, {'ebike': 2}]",7,7,1,1,1,1770728838,13011,,2026-02-10 14:02:35.655191
19331917084,18,18,"[{'mechanical': 10}, {'ebike': 8}]",11,11,1,1,1,1770729081,40009,,2026-02-10 14:02:35.655191
66491395,21,21,"[{'mechanical': 18}, {'ebike': 3}]",18,18,1,1,1,1770729073,12043,,2026-02-10 14:02:35.655191
404947652,31,31,"[{'mechanical': 26}, {'ebike': 5}]",1,1,1,1,1,1770729127,15072,,2026-02-10 14:02:35.655191
458086607,23,23,"[{'mechanical': 19}, {'ebike': 4}]",5,5,1,1,1,1770728989,23003,,2026-02-10 14:02:35.655191
653081846,1,1,"[{'mechanical': 1}, {'ebike': 0}]",29,29,1,1,1,1770728854,14131,,2026-02-10 14:02:35.655191
213689815,6,6,"[{'mechanical': 2}, {'ebike': 4}]",25,25,1,1,1,1770728947,17023,,2026-02-10 14:02:35.655191
443198808,10,10,"[{'mechanical': 6}, {'ebike': 4}]",26,26,1,1,1,1770729130,19108,,2026-02-10 14:02:35.655191
620676855,3,3,"[{'mechanical': 1}, {'ebike': 2}]",19,19,1,1,1,1770728163,44007,,2026-02-10 14:02:35.655191
6294,21,21,"[{'mechanical': 21}, {'ebike': 0}]",2,2,1,1,1,1770728965,4002,,2026-02-10 14:02:35.655191
210738704,19,19,"[{'mechanical': 15}, {'ebike': 4}]",5,5,1,1,1,1770729081,10105,,2026-02-10 14:02:35.655191
82565383,5,5,"[{'mechanical': 2}, {'ebike': 3}]",38,38,1,1,1,1770728839,17003,,2026-02-10 14:02:35.655191
102745622,12,12,"[{'mechanical': 10}, {'ebike': 2}]",14,14,1,1,1,1770729055,42501,,2026-02-10 14:02:35.655191
13191324,32,32,"[{'mechanical': 20}, {'ebike': 12}]",1,1,1,1,1,1770729128,6008,,2026-02-10 14:02:35.655191
213677219,10,10,"[{'mechanical': 8}, {'ebike': 2}]",11,11,1,1,1,1770728984,13109,,2026-02-10 14:02:35.655191
85155919,0,0,"[{'mechanical': 0}, {'ebike': 0}]",31,31,1,1,1,1770728923,21204,,2026-02-10 14:02:35.655191
1062238429,4,4,"[{'mechanical': 4}, {'ebike': 0}]",12,12,1,1,1,1770728839,42209,,2026-02-10 14:02:35.655191
102343591,12,12,"[{'mechanical': 3}, {'ebike': 9}]",19,19,1,1,1,1770728821,22206,,2026-02-10 14:02:35.655191
7247,0,0,"[{'mechanical': 0}, {'ebike': 0}]",23,23,1,1,1,1770728887,11021,,2026-02-10 14:02:35.655191
653134004,6,6,"[{'mechanical': 0}, {'ebike': 6}]",20,20,1,1,1,1770729119,21217,,2026-02-10 14:02:35.655191
389788858,61,61,"[{'mechanical': 58}, {'ebike': 3}]",8,8,1,1,1,1770729097,15030,,2026-02-10 14:02:35.655191
1056947780,1,1,"[{'mechanical': 0}, {'ebike': 1}]",29,29,1,1,1,1770728941,9114,,2026-02-10 14:02:35.655191
38327,11,11,"[{'mechanical': 2}, {'ebike': 9}]",30,30,1,1,1,1770728860,16011,,2026-02-10 14:02:35.655191
100925033,9,9,"[{'mechanical': 5}, {'ebike': 4}]",36,36,1,1,1,1770729131,12007,,2026-02-10 14:02:35.655191
109609241,28,28,"[{'mechanical': 16}, {'ebike': 12}]",3,3,1,1,1,1770729074,25001,,2026-02-10 14:02:35.655191
82562496,7,7,"[{'mechanical': 3}, {'ebike': 4}]",13,13,1,1,1,1770729004,35007,,2026-02-10 14:02:35.655191
235197110,14,14,"[{'mechanical': 9}, {'ebike': 5}]",31,31,1,1,1,1770728918,47001,,2026-02-10 14:02:35.655191
417088374,33,33,"[{'mechanical': 20}, {'ebike': 13}]",6,6,1,1,1,1770729104,44101,,2026-02-10 14:02:35.655191
439750210,4,4,"[{'mechanical': 1}, {'ebike': 3}]",21,21,1,1,1,1770728966,13032,,2026-02-10 14:02:35.655191
476183970,3,3,"[{'mechanical': 1}, {'ebike': 2}]",36,36,1,1,1,1770728925,10165,,2026-02-10 14:02:35.655191
27415246,34,34,"[{'mechanical': 31}, {'ebike': 3}]",10,10,1,1,1,1770729052,15064,,2026-02-10 14:02:35.655191
101491821,4,4,"[{'mechanical': 0}, {'ebike': 4}]",37,37,1,1,1,1770728925,14010,,2026-02-10 14:02:35.655191
369011098,1,1,"[{'mechanical': 1}, {'ebike': 0}]",18,18,1,1,1,1770728952,43001,,2026-02-10 14:02:35.655191
1057319366,29,29,"[{'mechanical': 22}, {'ebike': 7}]",0,0,1,1,1,1770729088,13128,,2026-02-10 14:02:35.655191
82375611,2,2,"[{'mechanical': 0}, {'ebike': 2}]",42,42,1,1,1,1770728779,8020,,2026-02-10 14:02:35.655191
102309973,7,7,"[{'mechanical': 1}, {'ebike': 6}]",36,36,1,1,1,1770728905,18003,,2026-02-10 14:02:35.655191
653147618,14,14,"[{'mechanical': 11}, {'ebike': 3}]",11,11,1,1,1,1770729045,22303,,2026-02-10 14:02:35.655191
19697757271,16,16,"[{'mechanical': 9}, {'ebike': 7}]",10,10,1,1,1,1770728964,40005,,2026-02-10 14:02:35.655191
417623119,5,5,"[{'mechanical': 3}, {'ebike': 2}]",14,14,1,1,1,1770728969,92001,,2026-02-10 14:02:35.655191
365886904,12,12,"[{'mechanical': 9}, {'ebike': 3}]",25,25,1,1,1,1770729122,17107,,2026-02-10 14:02:35.655191
653083263,31,31,"[{'mechanical': 18}, {'ebike': 13}]",8,8,1,1,1,1770729093,15057,,2026-02-10 14:02:35.655191
85015750,20,20,"[{'mechanical': 15}, {'ebike': 5}]",18,18,1,1,1,1770728922,16002,,2026-02-10 14:02:35.655191
27064639,7,7,"[{'mechanical': 3}, {'ebike': 4}]",14,14,1,1,1,1770728838,15004,,2026-02-10 14:02:35.655191
102722579,22,22,"[{'mechanical': 17}, {'ebike': 5}]",4,4,1,1,1,1770729020,23010,,2026-02-10 14:02:35.655191
75641607,16,16,"[{'mechanical': 8}, {'ebike': 8}]",14,14,1,1,1,1770729069,6027,,2026-02-10 14:02:35.655191
39151458,1,1,"[{'mechanical': 0}, {'ebike': 1}]",16,16,1,1,1,1770728992,18007,,2026-02-10 14:02:35.655191
468354634,4,4,"[{'mechanical': 3}, {'ebike': 1}]",25,25,1,1,1,1770728776,19128,,2026-02-10 14:02:35.655191
213682190,7,7,"[{'mechanical': 7}, {'ebike': 0}]",36,36,1,1,1,1770729131,15005,,2026-02-10 14:02:35.655191
213692227,1,1,"[{'mechanical': 1}, {'ebike': 0}]",33,33,1,1,1,1770729107,18006,,2026-02-10 14:02:35.655191
653137566,7,7,"[{'mechanical': 0}, {'ebike': 7}]",26,26,1,1,1,1770728853,21401,,2026-02-10 14:02:35.655191
213674686,2,2,"[{'mechanical': 1}, {'ebike': 1}]",31,31,1,1,1,1770728884,13044,,2026-02-10 14:02:35.655191
38522,5,5,"[{'mechanical': 1}, {'ebike': 4}]",19,19,1,1,1,1770728728,9027,,2026-02-10 14:02:35.655191
488889101,30,30,"[{'mechanical': 24}, {'ebike': 6}]",3,3,1,1,1,1770728990,17108,,2026-02-10 14:02:35.655191
42720305,13,13,"[{'mechanical': 7}, {'ebike': 6}]",25,25,1,1,1,1770729100,8037,,2026-02-10 14:02:35.655191
266422568,20,20,"[{'mechanical': 19}, {'ebike': 1}]",1,1,1,1,1,1770729123,4020,,2026-02-10 14:02:35.655191
488872892,16,16,"[{'mechanical': 14}, {'ebike': 2}]",25,25,1,1,1,1770729060,15022,,2026-02-10 14:02:35.655191
54000632,5,5,"[{'mechanical': 1}, {'ebike': 4}]",29,29,1,1,1,1770728879,23004,,2026-02-10 14:02:35.655191
379063990,4,4,"[{'mechanical': 0}, {'ebike': 4}]",18,18,1,1,1,1770728722,22408,,2026-02-10 14:02:35.655191
210396518,14,14,"[{'mechanical': 7}, {'ebike': 7}]",2,2,1,1,1,1770728754,5012,,2026-02-10 14:02:35.655191
428088564,3,3,"[{'mechanical': 3}, {'ebike': 0}]",22,22,1,1,1,1770728862,43010,,2026-02-10 14:02:35.655191
221036108,2,2,"[{'mechanical': 0}, {'ebike': 2}]",45,45,1,1,1,1770728917,11017,,2026-02-10 14:02:35.655191
82584215,58,58,"[{'mechanical': 48}, {'ebike': 10}]",4,4,1,1,1,1770729028,21306,,2026-02-10 14:02:35.655191
1057730786,19,19,"[{'mechanical': 18}, {'ebike': 1}]",1,1,1,1,1,1770729096,1021,,2026-02-10 14:02:35.655191
131094294,3,3,"[{'mechanical': 2}, {'ebike': 1}]",22,22,1,1,1,1770729121,33015,,2026-02-10 14:02:35.655191
494183852,15,15,"[{'mechanical': 11}, {'ebike': 4}]",23,23,1,1,1,1770728692,7017,,2026-02-10 14:02:35.655191
491687415,9,9,"[{'mechanical': 5}, {'ebike': 4}]",13,13,1,1,1,1770728816,35006,,2026-02-10 14:02:35.655191
653083675,1,1,"[{'mechanical': 0}, {'ebike': 1}]",19,19,1,1,1,1770728982,41205,,2026-02-10 14:02:35.655191
653141822,18,18,"[{'mechanical': 6}, {'ebike': 12}]",4,4,1,1,1,1770729097,22015,,2026-02-10 14:02:35.655191
488980540,7,7,"[{'mechanical': 4}, {'ebike': 3}]",27,27,1,1,1,1770729050,12018,,2026-02-10 14:02:35.655191
653137567,6,6,"[{'mechanical': 3}, {'ebike': 3}]",14,14,1,1,1,1770728776,44005,,2026-02-10 14:02:35.655191
54000600,10,10,"[{'mechanical': 6}, {'ebike': 4}]",23,23,1,1,1,1770729096,17119,,2026-02-10 14:02:35.655191
82455731,2,2,"[{'mechanical': 0}, {'ebike': 2}]",60,60,1,1,1,1770728885,15011,,2026-02-10 14:02:35.655191
15212034,1,1,"[{'mechanical': 1}, {'ebike': 0}]",18,18,1,1,1,1770728615,9004,,2026-02-10 14:02:35.655191
1057399900,15,15,"[{'mechanical': 10}, {'ebike': 5}]",9,9,1,1,1,1770729081,51002,,2026-02-10 14:02:35.655191
491932748,1,1,"[{'mechanical': 1}, {'ebike': 0}]",37,37,1,1,1,1770729049,32601,,2026-02-10 14:02:35.655191
1057378487,14,14,"[{'mechanical': 7}, {'ebike': 7}]",7,7,1,1,1,1770728711,33016,,2026-02-10 14:02:35.655191
1057737444,31,31,"[{'mechanical': 27}, {'ebike': 4}]",18,18,1,1,1,1770729041,12026,,2026-02-10 14:02:35.655191
911767210,2,2,"[{'mechanical': 0}, {'ebike': 2}]",21,21,1,1,1,1770728748,10162,,2026-02-10 14:02:35.655191
82336035,17,17,"[{'mechanical': 9}, {'ebike': 8}]",1,1,1,1,1,1770728943,6012,,2026-02-10 14:02:35.655191
255322397,14,14,"[{'mechanical': 8}, {'ebike': 6}]",12,12,1,1,1,1770728841,13009,,2026-02-10 14:02:35.655191
1314450240,11,11,"[{'mechanical': 8}, {'ebike': 3}]",9,9,1,1,1,1770729085,27005,,2026-02-10 14:02:35.655191
1057221951,10,10,"[{'mechanical': 5}, {'ebike': 5}]",18,18,1,1,1,1770729062,44016,,2026-02-10 14:02:35.655191
559595472,16,16,"[{'mechanical': 12}, {'ebike': 4}]",7,7,1,1,1,1770728892,15071,,2026-02-10 14:02:35.655191
129016495,50,50,"[{'mechanical': 36}, {'ebike': 14}]",2,2,1,1,1,1770729091,9024,,2026-02-10 14:02:35.655191
16659964929,3,3,"[{'mechanical': 1}, {'ebike': 2}]",25,25,1,1,1,1770729070,8201,,2026-02-10 14:02:35.655191
1057335613,28,28,"[{'mechanical': 15}, {'ebike': 13}]",1,1,1,1,1,1770729106,15311,,2026-02-10 14:02:35.655191
586649404,7,7,"[{'mechanical': 4}, {'ebike': 3}]",18,18,1,1,1,1770728712,46003,,2026-02-10 14:02:35.655191
54000599,3,3,"[{'mechanical': 0}, {'ebike': 3}]",20,20,1,1,1,1770729072,17111,,2026-02-10 14:02:35.655191
20430917761,3,3,"[{'mechanical': 1}, {'ebike': 2}]",25,25,1,1,1,1770728836,19210,,2026-02-10 14:02:35.655191
210582231,24,24,"[{'mechanical': 19}, {'ebike': 5}]",1,1,1,1,1,1770729109,9102,,2026-02-10 14:02:35.655191
312870435,1,1,"[{'mechanical': 0}, {'ebike': 1}]",9,9,1,1,1,1770729127,9006,,2026-02-10 14:02:35.655191
129106450,3,3,"[{'mechanical': 2}, {'ebike': 1}]",34,34,1,1,1,1770729049,18030,,2026-02-10 14:02:35.655191
1057405802,27,27,"[{'mechanical': 9}, {'ebike': 18}]",3,3,1,1,1,1770729010,92006,,2026-02-10 14:02:35.655191
27414544,8,8,"[{'mechanical': 2}, {'ebike': 6}]",13,13,1,1,1,1770729105,5024,,2026-02-10 14:02:35.655191
213894629,4,4,"[{'mechanical': 0}, {'ebike': 4}]",41,41,1,1,1,1770729079,31005,,2026-02-10 14:02:35.655191
1057354004,25,25,"[{'mechanical': 18}, {'ebike': 7}]",4,4,1,1,1,1770728972,21314,,2026-02-10 14:02:35.655191
129059516,3,3,"[{'mechanical': 1}, {'ebike': 2}]",55,55,1,1,1,1770728646,12038,,2026-02-10 14:02:35.655191
100923502,17,17,"[{'mechanical': 15}, {'ebike': 2}]",25,25,1,1,1,1770728689,12005,,2026-02-10 14:02:35.655191
1227051850,2,2,"[{'mechanical': 0}, {'ebike': 2}]",38,38,1,1,1,1770728958,13516,,2026-02-10 14:02:35.655191
1057748427,27,27,"[{'mechanical': 24}, {'ebike': 3}]",16,16,1,1,1,1770729131,12155,,2026-02-10 14:02:35.655191
54000560,6,6,"[{'mechanical': 1}, {'ebike': 5}]",13,13,1,1,1,1770728809,9011,,2026-02-10 14:02:35.655191
36391,15,15,"[{'mechanical': 9}, {'ebike': 6}]",7,7,1,1,1,1770729022,9034,,2026-02-10 14:02:35.655191
100933541,6,6,"[{'mechanical': 5}, {'ebike': 1}]",21,21,1,1,1,1770728900,12028,,2026-02-10 14:02:35.655191
100934967,5,5,"[{'mechanical': 3}, {'ebike': 2}]",41,41,1,1,1,1770729061,12035,,2026-02-10 14:02:35.655191
15309045,0,0,"[{'mechanical': 0}, {'ebike': 0}]",14,14,1,1,1,1770728872,10021,,2026-02-10 14:02:35.655191
20490738387,25,25,"[{'mechanical': 16}, {'ebike': 9}]",4,4,1,1,1,1770729086,7202,,2026-02-10 14:02:35.655191
1062783107,21,21,"[{'mechanical': 20}, {'ebike': 1}]",9,9,1,1,1,1770728957,5115,,2026-02-10 14:02:35.655191
653086121,2,2,"[{'mechanical': 0}, {'ebike': 2}]",31,31,1,1,1,1770729100,41211,,2026-02-10 14:02:35.655191
653139897,0,0,"[{'mechanical': 0}, {'ebike': 0}]",26,26,1,1,1,1770728808,44011,,2026-02-10 14:02:35.655191
1015246367,0,0,"[{'mechanical': 0}, {'ebike': 0}]",25,25,1,0,0,1613934558,8116,,2026-02-10 14:02:35.655191
101011685,19,19,"[{'mechanical': 15}, {'ebike': 4}]",5,5,1,1,1,1770729088,12101,,2026-02-10 14:02:35.655191
27415547,1,1,"[{'mechanical': 0}, {'ebike': 1}]",24,24,1,1,1,1770729119,21707,,2026-02-10 14:02:35.655191
54000543,26,26,"[{'mechanical': 22}, {'ebike': 4}]",5,5,1,1,1,1770728903,4019,,2026-02-10 14:02:35.655191
1057091571,26,26,"[{'mechanical': 22}, {'ebike': 4}]",1,1,1,1,1,1770729124,21319,,2026-02-10 14:02:35.655191
20491171604,14,14,"[{'mechanical': 12}, {'ebike': 2}]",14,14,1,1,1,1770729038,47009,,2026-02-10 14:02:35.655191
100769544,43,43,"[{'mechanical': 33}, {'ebike': 10}]",1,1,1,1,1,1770728999,5001,,2026-02-10 14:02:35.655191
1057765913,21,21,"[{'mechanical': 16}, {'ebike': 5}]",17,17,1,1,1,1770728912,15129,,2026-02-10 14:02:35.655191
1062704564,58,58,"[{'mechanical': 48}, {'ebike': 10}]",2,2,1,1,1,1770729100,3102,,2026-02-10 14:02:35.655191
1057234527,17,17,"[{'mechanical': 2}, {'ebike': 15}]",23,23,1,1,1,1770728830,51001,,2026-02-10 14:02:35.655191
20491270292,15,15,"[{'mechanical': 14}, {'ebike': 1}]",34,34,1,1,1,1770728737,13206,,2026-02-10 14:02:35.655191
1057072168,1,1,"[{'mechanical': 0}, {'ebike': 1}]",23,23,1,1,1,1770728632,21315,,2026-02-10 14:02:35.655191
1057366813,24,24,"[{'mechanical': 17}, {'ebike': 7}]",8,8,1,1,1,1770729101,23102,,2026-02-10 14:02:35.655191
1056715831,19,19,"[{'mechanical': 11}, {'ebike': 8}]",2,2,1,1,1,1770729119,6022,,2026-02-10 14:02:35.655191
101742129,19,19,"[{'mechanical': 17}, {'ebike': 2}]",19,19,1,1,1,1770729113,15006,,2026-02-10 14:02:35.655191
1057360420,2,2,"[{'mechanical': 2}, {'ebike': 0}]",25,25,1,1,1,1770729078,21402,,2026-02-10 14:02:35.655191
125811629,18,18,"[{'mechanical': 15}, {'ebike': 3}]",26,26,1,1,1,1770729045,13052,,2026-02-10 14:02:35.655191
214119792,6,6,"[{'mechanical': 3}, {'ebike': 3}]",13,13,1,1,1,1770728786,41403,,2026-02-10 14:02:35.655191
13912564,22,22,"[{'mechanical': 17}, {'ebike': 5}]",3,3,1,1,1,1770729049,13018,,2026-02-10 14:02:35.655191
37504995,16,16,"[{'mechanical': 9}, {'ebike': 7}]",15,15,1,1,1,1770729077,21303,,2026-02-10 14:02:35.655191
131908132,6,6,"[{'mechanical': 2}, {'ebike': 4}]",12,12,1,1,1,1770729034,33014,,2026-02-10 14:02:35.655191
49117995,2,2,"[{'mechanical': 0}, {'ebike': 2}]",18,18,1,1,1,1770729024,9007,,2026-02-10 14:02:35.655191
1057753858,28,28,"[{'mechanical': 27}, {'ebike': 1}]",8,8,1,1,1,1770729068,15127,,2026-02-10 14:02:35.655191
54000592,32,32,"[{'mechanical': 27}, {'ebike': 5}]",3,3,1,1,1,1770729103,15070,,2026-02-10 14:02:35.655191
27359295,12,12,"[{'mechanical': 3}, {'ebike': 9}]",17,17,1,1,1,1770729015,20105,,2026-02-10 14:02:35.655191
81212212,1,1,"[{'mechanical': 1}, {'ebike': 0}]",20,20,1,1,1,1770728780,33103,,2026-02-10 14:02:35.655191
54000587,4,4,"[{'mechanical': 3}, {'ebike': 1}]",28,28,1,1,1,1770728920,14032,,2026-02-10 14:02:35.655191
58311330,2,2,"[{'mechanical': 0}, {'ebike': 2}]",37,37,1,1,1,1770728962,14011,,2026-02-10 14:02:35.655191
653087914,8,8,"[{'mechanical': 3}, {'ebike': 5}]",19,19,1,1,1,1770728833,41401,,2026-02-10 14:02:35.655191
41219552,20,20,"[{'mechanical': 20}, {'ebike': 0}]",3,3,1,1,1,1770729111,6002,,2026-02-10 14:02:35.655191
101738550,4,4,"[{'mechanical': 1}, {'ebike': 3}]",17,17,1,1,1,1770729087,14031,,2026-02-10 14:02:35.655191
54000622,6,6,"[{'mechanical': 0}, {'ebike': 6}]",21,21,1,1,1,1770728816,20044,,2026-02-10 14:02:35.655191
82339935,34,34,"[{'mechanical': 11}, {'ebike': 23}]",2,2,1,1,1,1770729117,16019,,2026-02-10 14:02:35.655191
27414713,4,4,"[{'mechanical': 3}, {'ebike': 1}]",22,22,1,1,1,1770728734,33012,,2026-02-10 14:02:35.655191
36151,14,14,"[{'mechanical': 5}, {'ebike': 9}]",3,3,1,1,1,1770729127,2013,,2026-02-10 14:02:35.655191
102307005,6,6,"[{'mechanical': 1}, {'ebike': 5}]",16,16,1,1,1,1770729058,17024,,2026-02-10 14:02:35.655191
20454506987,15,15,"[{'mechanical': 9}, {'ebike': 6}]",5,5,1,1,1,1770728954,43202,,2026-02-10 14:02:35.655191
54000564,30,30,"[{'mechanical': 10}, {'ebike': 20}]",1,1,1,1,1,1770729054,10019,,2026-02-10 14:02:35.655191
27363337,22,22,"[{'mechanical': 21}, {'ebike': 1}]",10,10,1,1,1,1770728905,11033,,2026-02-10 14:02:35.655191
100967498,6,6,"[{'mechanical': 1}, {'ebike': 5}]",45,45,1,1,1,1770728905,41203,,2026-02-10 14:02:35.655191
6298,3,3,"[{'mechanical': 3}, {'ebike': 0}]",21,21,1,1,1,1770728974,10033,,2026-02-10 14:02:35.655191
20497547989,21,21,"[{'mechanical': 4}, {'ebike': 17}]",0,0,1,1,1,1770729077,43201,,2026-02-10 14:02:35.655191
43247025,2,2,"[{'mechanical': 0}, {'ebike': 2}]",18,18,1,1,1,1770728783,18039,,2026-02-10 14:02:35.655191
19858721250,27,27,"[{'mechanical': 18}, {'ebike': 9}]",17,17,1,1,1,1770729054,40006,,2026-02-10 14:02:35.655191
54000619,1,1,"[{'mechanical': 0}, {'ebike': 1}]",32,32,1,1,1,1770729001,20022,,2026-02-10 14:02:35.655191
101008598,3,3,"[{'mechanical': 0}, {'ebike': 3}]",38,38,1,1,1,1770728633,12036,,2026-02-10 14:02:35.655191
75525462,3,3,"[{'mechanical': 1}, {'ebike': 2}]",42,42,1,1,1,1770728975,14026,,2026-02-10 14:02:35.655191
95845524,16,16,"[{'mechanical': 7}, {'ebike': 9}]",1,1,1,1,1,1770729006,10008,,2026-02-10 14:02:35.655191
38407,33,33,"[{'mechanical': 19}, {'ebike': 14}]",7,7,1,1,1,1770729085,16012,,2026-02-10 14:02:35.655191
82554449,26,26,"[{'mechanical': 21}, {'ebike': 5}]",33,33,1,1,1,1770729037,16036,,2026-02-10 14:02:35.655191
39535340,26,26,"[{'mechanical': 21}, {'ebike': 5}]",4,4,1,1,1,1770729048,42505,,2026-02-10 14:02:35.655191
66491391,8,8,"[{'mechanical': 4}, {'ebike': 4}]",23,23,1,1,1,1770729002,10032,,2026-02-10 14:02:35.655191
